Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/origin_8.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/mutated_8_0.fasta	100.00	99.83	99.73	origin_8	mutated_8_0
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/origin_8.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/mutated_8_1.fasta	100.00	99.83	99.53	origin_8	mutated_8_1
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/origin_8.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/mutated_8_10.fasta	100.00	99.77	92.62	origin_8	mutated_8_10
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/origin_8.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/mutated_8_11.fasta	100.00	99.75	89.94	origin_8	mutated_8_11
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/origin_8.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/mutated_8_12.fasta	100.00	99.73	86.44	origin_8	mutated_8_12
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/origin_8.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/mutated_8_13.fasta	100.00	99.73	82.33	origin_8	mutated_8_13
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/origin_8.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/mutated_8_14.fasta	100.00	99.70	77.65	origin_8	mutated_8_14
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/origin_8.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/mutated_8_15.fasta	100.00	99.71	72.60	origin_8	mutated_8_15
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/origin_8.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/mutated_8_16.fasta	100.00	99.71	67.20	origin_8	mutated_8_16
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/origin_8.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/mutated_8_17.fasta	100.00	99.69	61.64	origin_8	mutated_8_17
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/origin_8.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/mutated_8_18.fasta	100.00	99.69	56.05	origin_8	mutated_8_18
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/origin_8.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/mutated_8_2.fasta	100.00	99.83	99.24	origin_8	mutated_8_2
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/origin_8.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/mutated_8_3.fasta	100.00	99.83	98.84	origin_8	mutated_8_3
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/origin_8.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/mutated_8_4.fasta	100.00	99.80	98.33	origin_8	mutated_8_4
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/origin_8.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/mutated_8_5.fasta	100.00	99.72	97.67	origin_8	mutated_8_5
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/origin_8.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/mutated_8_6.fasta	100.00	99.74	97.01	origin_8	mutated_8_6
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/origin_8.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/mutated_8_7.fasta	100.00	99.71	96.20	origin_8	mutated_8_7
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/origin_8.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/mutated_8_8.fasta	100.00	99.73	95.36	origin_8	mutated_8_8
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/origin_8.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/HGT_random/mutated_8_9.fasta	100.00	99.76	94.44	origin_8	mutated_8_9
