Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/home/lorenzo/bucio_de_culo/origin_9.fasta	/home/lorenzo/bucio_de_culo/mutated_9_0.fasta	99.82	100.00	100.00	origin_9	mutated_9_0
/home/lorenzo/bucio_de_culo/origin_9.fasta	/home/lorenzo/bucio_de_culo/mutated_9_1.fasta	99.64	100.00	100.00	origin_9	mutated_9_1
/home/lorenzo/bucio_de_culo/origin_9.fasta	/home/lorenzo/bucio_de_culo/mutated_9_10.fasta	93.22	90.88	90.88	origin_9	mutated_9_10
/home/lorenzo/bucio_de_culo/origin_9.fasta	/home/lorenzo/bucio_de_culo/mutated_9_11.fasta	89.44	90.88	90.88	origin_9	mutated_9_11
/home/lorenzo/bucio_de_culo/origin_9.fasta	/home/lorenzo/bucio_de_culo/mutated_9_12.fasta	83.24	32.75	32.75	origin_9	mutated_9_12
/home/lorenzo/bucio_de_culo/origin_9.fasta	/home/lorenzo/bucio_de_culo/mutated_9_2.fasta	99.53	100.00	100.00	origin_9	mutated_9_2
/home/lorenzo/bucio_de_culo/origin_9.fasta	/home/lorenzo/bucio_de_culo/mutated_9_3.fasta	99.36	100.00	100.00	origin_9	mutated_9_3
/home/lorenzo/bucio_de_culo/origin_9.fasta	/home/lorenzo/bucio_de_culo/mutated_9_4.fasta	98.69	100.00	100.00	origin_9	mutated_9_4
/home/lorenzo/bucio_de_culo/origin_9.fasta	/home/lorenzo/bucio_de_culo/mutated_9_5.fasta	98.07	100.00	100.00	origin_9	mutated_9_5
/home/lorenzo/bucio_de_culo/origin_9.fasta	/home/lorenzo/bucio_de_culo/mutated_9_6.fasta	97.40	100.00	100.00	origin_9	mutated_9_6
/home/lorenzo/bucio_de_culo/origin_9.fasta	/home/lorenzo/bucio_de_culo/mutated_9_7.fasta	96.77	100.00	100.00	origin_9	mutated_9_7
/home/lorenzo/bucio_de_culo/origin_9.fasta	/home/lorenzo/bucio_de_culo/mutated_9_8.fasta	95.66	100.00	100.00	origin_9	mutated_9_8
/home/lorenzo/bucio_de_culo/origin_9.fasta	/home/lorenzo/bucio_de_culo/mutated_9_9.fasta	94.90	97.75	97.75	origin_9	mutated_9_9
