Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/home/lorenzo/bucio_de_culo/origin_1.fasta	/home/lorenzo/bucio_de_culo/mutated_1_0.fasta	99.92	98.19	98.19	origin_1	mutated_1_0
/home/lorenzo/bucio_de_culo/origin_1.fasta	/home/lorenzo/bucio_de_culo/mutated_1_1.fasta	99.71	98.19	98.19	origin_1	mutated_1_1
/home/lorenzo/bucio_de_culo/origin_1.fasta	/home/lorenzo/bucio_de_culo/mutated_1_10.fasta	92.32	90.68	90.68	origin_1	mutated_1_10
/home/lorenzo/bucio_de_culo/origin_1.fasta	/home/lorenzo/bucio_de_culo/mutated_1_11.fasta	89.57	90.68	90.68	origin_1	mutated_1_11
/home/lorenzo/bucio_de_culo/origin_1.fasta	/home/lorenzo/bucio_de_culo/mutated_1_12.fasta	85.09	53.66	53.66	origin_1	mutated_1_12
/home/lorenzo/bucio_de_culo/origin_1.fasta	/home/lorenzo/bucio_de_culo/mutated_1_2.fasta	99.19	98.19	98.19	origin_1	mutated_1_2
/home/lorenzo/bucio_de_culo/origin_1.fasta	/home/lorenzo/bucio_de_culo/mutated_1_3.fasta	98.53	98.19	98.19	origin_1	mutated_1_3
/home/lorenzo/bucio_de_culo/origin_1.fasta	/home/lorenzo/bucio_de_culo/mutated_1_4.fasta	98.60	98.19	98.19	origin_1	mutated_1_4
/home/lorenzo/bucio_de_culo/origin_1.fasta	/home/lorenzo/bucio_de_culo/mutated_1_5.fasta	98.37	98.19	98.19	origin_1	mutated_1_5
/home/lorenzo/bucio_de_culo/origin_1.fasta	/home/lorenzo/bucio_de_culo/mutated_1_6.fasta	97.86	97.53	97.53	origin_1	mutated_1_6
/home/lorenzo/bucio_de_culo/origin_1.fasta	/home/lorenzo/bucio_de_culo/mutated_1_7.fasta	96.43	97.53	97.53	origin_1	mutated_1_7
/home/lorenzo/bucio_de_culo/origin_1.fasta	/home/lorenzo/bucio_de_culo/mutated_1_8.fasta	95.44	97.53	97.53	origin_1	mutated_1_8
/home/lorenzo/bucio_de_culo/origin_1.fasta	/home/lorenzo/bucio_de_culo/mutated_1_9.fasta	94.28	97.53	97.53	origin_1	mutated_1_9
