Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_7.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_7_0.fasta	99.94	100.00	100.00	origin_7	mutated_7_0
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_7.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_7_1.fasta	99.85	100.00	100.00	origin_7	mutated_7_1
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_7.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_7_10.fasta	98.41	99.90	99.90	origin_7	mutated_7_10
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_7.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_7_11.fasta	97.43	99.63	99.63	origin_7	mutated_7_11
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_7.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_7_12.fasta	96.80	99.46	99.46	origin_7	mutated_7_12
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_7.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_7_13.fasta	95.58	98.89	98.89	origin_7	mutated_7_13
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_7.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_7_14.fasta	94.82	98.78	98.78	origin_7	mutated_7_14
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_7.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_7_15.fasta	94.26	98.36	98.36	origin_7	mutated_7_15
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_7.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_7_16.fasta	93.70	97.37	97.37	origin_7	mutated_7_16
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_7.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_7_17.fasta	92.97	96.63	96.63	origin_7	mutated_7_17
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_7.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_7_18.fasta	92.01	95.86	95.86	origin_7	mutated_7_18
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_7.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_7_2.fasta	99.77	100.00	100.00	origin_7	mutated_7_2
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_7.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_7_3.fasta	99.66	100.00	100.00	origin_7	mutated_7_3
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_7.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_7_4.fasta	99.59	100.00	100.00	origin_7	mutated_7_4
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_7.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_7_5.fasta	99.45	100.00	100.00	origin_7	mutated_7_5
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_7.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_7_6.fasta	99.42	100.00	100.00	origin_7	mutated_7_6
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_7.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_7_7.fasta	99.32	100.00	100.00	origin_7	mutated_7_7
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_7.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_7_8.fasta	99.23	100.00	100.00	origin_7	mutated_7_8
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_7.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_7_9.fasta	99.14	100.00	100.00	origin_7	mutated_7_9
