Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_5_0.fasta	99.92	100.00	100.00	origin_5	mutated_5_0
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_5_1.fasta	99.86	99.99	99.99	origin_5	mutated_5_1
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_5_10.fasta	98.33	99.65	99.65	origin_5	mutated_5_10
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_5_11.fasta	97.58	99.56	99.56	origin_5	mutated_5_11
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_5_12.fasta	96.80	99.32	99.32	origin_5	mutated_5_12
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_5_13.fasta	95.71	98.86	98.86	origin_5	mutated_5_13
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_5_14.fasta	94.82	98.84	98.84	origin_5	mutated_5_14
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_5_15.fasta	94.26	98.30	98.30	origin_5	mutated_5_15
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_5_16.fasta	93.84	97.98	97.98	origin_5	mutated_5_16
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_5_17.fasta	92.91	96.58	96.58	origin_5	mutated_5_17
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_5_18.fasta	91.93	96.28	96.28	origin_5	mutated_5_18
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_5_2.fasta	99.77	99.96	99.96	origin_5	mutated_5_2
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_5_3.fasta	99.68	99.93	99.93	origin_5	mutated_5_3
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_5_4.fasta	99.62	99.94	99.94	origin_5	mutated_5_4
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_5_5.fasta	99.50	99.89	99.89	origin_5	mutated_5_5
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_5_6.fasta	99.39	99.87	99.87	origin_5	mutated_5_6
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_5_7.fasta	99.32	99.91	99.91	origin_5	mutated_5_7
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_5_8.fasta	99.22	99.85	99.85	origin_5	mutated_5_8
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_5_9.fasta	99.14	99.85	99.85	origin_5	mutated_5_9
