Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_9.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_9_0.fasta	99.92	99.92	99.92	origin_9	mutated_9_0
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_9.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_9_1.fasta	99.83	99.92	99.92	origin_9	mutated_9_1
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_9.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_9_10.fasta	98.36	99.50	99.50	origin_9	mutated_9_10
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_9.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_9_11.fasta	97.61	99.38	99.38	origin_9	mutated_9_11
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_9.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_9_12.fasta	96.82	99.27	99.27	origin_9	mutated_9_12
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_9.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_9_13.fasta	95.69	98.99	98.99	origin_9	mutated_9_13
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_9.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_9_14.fasta	94.61	98.72	98.72	origin_9	mutated_9_14
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_9.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_9_15.fasta	94.26	98.14	98.14	origin_9	mutated_9_15
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_9.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_9_16.fasta	93.58	97.53	97.53	origin_9	mutated_9_16
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_9.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_9_17.fasta	92.75	96.22	96.22	origin_9	mutated_9_17
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_9.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_9_18.fasta	92.01	95.08	95.08	origin_9	mutated_9_18
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_9.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_9_2.fasta	99.77	99.84	99.84	origin_9	mutated_9_2
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_9.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_9_3.fasta	99.68	99.91	99.91	origin_9	mutated_9_3
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_9.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_9_4.fasta	99.59	99.88	99.88	origin_9	mutated_9_4
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_9.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_9_5.fasta	99.48	99.91	99.91	origin_9	mutated_9_5
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_9.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_9_6.fasta	99.36	99.89	99.89	origin_9	mutated_9_6
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_9.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_9_7.fasta	99.28	99.84	99.84	origin_9	mutated_9_7
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_9.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_9_8.fasta	99.23	99.84	99.84	origin_9	mutated_9_8
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/origin_9.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_random/mutated_9_9.fasta	99.14	99.89	99.89	origin_9	mutated_9_9
