Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/mutated_5_0.fasta	99.88	100.00	100.00	origin_5	mutated_5_0
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/mutated_5_1.fasta	99.78	100.00	100.00	origin_5	mutated_5_1
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/mutated_5_10.fasta	97.87	99.49	99.49	origin_5	mutated_5_10
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/mutated_5_11.fasta	96.63	95.87	95.87	origin_5	mutated_5_11
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/mutated_5_12.fasta	95.20	87.45	87.45	origin_5	mutated_5_12
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/mutated_5_13.fasta	94.82	79.81	79.81	origin_5	mutated_5_13
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/mutated_5_14.fasta	98.39	71.33	71.33	origin_5	mutated_5_14
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/mutated_5_15.fasta	99.45	70.54	70.54	origin_5	mutated_5_15
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/mutated_5_16.fasta	100.00	70.07	70.07	origin_5	mutated_5_16
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/mutated_5_17.fasta	100.00	70.10	70.10	origin_5	mutated_5_17
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/mutated_5_18.fasta	100.00	70.17	70.17	origin_5	mutated_5_18
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/mutated_5_2.fasta	99.68	100.00	100.00	origin_5	mutated_5_2
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/mutated_5_3.fasta	99.59	99.92	99.92	origin_5	mutated_5_3
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/mutated_5_4.fasta	99.45	99.93	99.93	origin_5	mutated_5_4
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/mutated_5_5.fasta	99.28	99.90	99.90	origin_5	mutated_5_5
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/mutated_5_6.fasta	99.14	99.74	99.74	origin_5	mutated_5_6
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/mutated_5_7.fasta	99.13	99.88	99.88	origin_5	mutated_5_7
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/mutated_5_8.fasta	98.97	99.71	99.71	origin_5	mutated_5_8
/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/origin_5.fasta	/home/lorenzo/Documents/tesi_2/fastANI-skani-comparison/SNP_psrandom/mutated_5_9.fasta	98.92	99.84	99.84	origin_5	mutated_5_9
